% time	cellId	IMSI	RNTI	txMode	layer	mcs	size	rv	ndi	correct
1697	1	1	1	0	0	0	349	0	1	0
1698	1	1	1	0	0	0	349	0	1	0
1699	1	1	1	0	0	0	349	0	1	0
1700	1	1	1	0	0	0	349	1	0	1
1701	1	1	1	0	0	0	349	1	0	1
1702	1	1	1	0	0	0	349	1	0	1
1703	1	1	1	0	0	0	349	1	0	1
1704	1	1	1	0	0	0	349	1	0	1
1705	1	1	1	0	0	0	349	1	0	1
1706	1	1	1	0	0	0	349	1	0	1
1707	1	1	1	0	0	0	349	0	1	0
1708	1	1	1	0	0	0	349	0	1	0
1709	1	1	1	0	0	0	349	0	1	0
1710	1	1	1	0	0	0	349	0	1	0
1711	1	1	1	0	0	0	349	0	1	0
1712	1	1	1	0	0	0	349	0	1	0
1713	1	1	1	0	0	0	349	0	1	0
1714	1	1	1	0	0	0	349	1	0	1
1715	1	1	1	0	0	0	349	1	0	1
1716	1	1	1	0	0	0	349	1	0	1
1717	1	1	1	0	0	0	349	1	0	1
1718	1	1	1	0	0	0	349	1	0	1
1719	1	1	1	0	0	0	349	1	0	1
1720	1	1	1	0	0	0	349	1	0	1
1721	1	1	1	0	0	0	349	0	1	0
1722	1	1	1	0	0	0	349	0	1	0
1723	1	1	1	0	0	0	349	0	1	0
1724	1	1	1	0	0	0	349	0	1	0
1725	1	1	1	0	0	0	349	0	1	0
1726	1	1	1	0	0	0	349	0	1	0
1727	1	1	1	0	0	0	349	0	1	0
1728	1	1	1	0	0	0	349	1	0	1
1729	1	1	1	0	0	0	349	1	0	1
1730	1	1	1	0	0	0	349	1	0	1
1731	1	1	1	0	0	0	349	1	0	1
1732	1	1	1	0	0	0	349	1	0	1
1733	1	1	1	0	0	0	349	1	0	1
1734	1	1	1	0	0	0	349	1	0	1
1735	1	1	1	0	0	0	349	0	1	0
1736	1	1	1	0	0	0	349	0	1	0
1737	1	1	1	0	0	0	349	0	1	0
1738	1	1	1	0	0	0	349	0	1	0
1739	1	1	1	0	0	0	349	0	1	0
1740	1	1	1	0	0	0	349	0	1	0
1741	1	1	1	0	0	0	349	0	1	0
1742	1	1	1	0	0	0	349	1	0	1
1743	1	1	1	0	0	0	349	1	0	1
1744	1	1	1	0	0	0	349	1	0	1
1745	1	1	1	0	0	0	349	1	0	1
1746	1	1	1	0	0	0	349	1	0	1
1747	1	1	1	0	0	0	349	1	0	1
1748	1	1	1	0	0	0	349	1	0	1
1749	1	1	1	0	0	0	349	0	1	0
1750	1	1	1	0	0	0	349	0	1	0
1751	1	1	1	0	0	0	349	0	1	0
1752	1	1	1	0	0	0	349	0	1	0
1753	1	1	1	0	0	0	349	0	1	0
1754	1	1	1	0	0	0	349	0	1	0
1755	1	1	1	0	0	0	349	0	1	0
1756	1	1	1	0	0	0	349	1	0	1
1757	1	1	1	0	0	0	349	1	0	1
1758	1	1	1	0	0	0	349	1	0	1
1759	1	1	1	0	0	0	349	1	0	1
1760	1	1	1	0	0	0	349	1	0	1
1761	1	1	1	0	0	0	349	1	0	1
1762	1	1	1	0	0	0	349	1	0	1
1763	1	1	1	0	0	0	349	0	1	0
1764	1	1	1	0	0	0	349	0	1	0
1765	1	1	1	0	0	0	349	0	1	0
1766	1	1	1	0	0	0	349	0	1	0
1767	1	1	1	0	0	0	349	0	1	0
1768	1	1	1	0	0	0	349	0	1	0
1769	1	1	1	0	0	0	349	0	1	0
1770	1	1	1	0	0	0	349	1	0	1
1771	1	1	1	0	0	0	349	1	0	1
1772	1	1	1	0	0	0	349	1	0	1
1773	1	1	1	0	0	0	349	1	0	1
1774	1	1	1	0	0	0	349	1	0	1
1775	1	1	1	0	0	0	349	1	0	1
1776	1	1	1	0	0	0	349	1	0	1
1777	1	1	1	0	0	0	349	0	1	0
1778	1	1	1	0	0	0	349	0	1	0
1779	1	1	1	0	0	0	349	0	1	0
1780	1	1	1	0	0	0	349	0	1	0
1781	1	1	1	0	0	0	349	0	1	0
1782	1	1	1	0	0	0	349	0	1	0
1783	1	1	1	0	0	0	349	0	1	0
1784	1	1	1	0	0	0	349	1	0	1
1785	1	1	1	0	0	0	349	1	0	1
1786	1	1	1	0	0	0	349	1	0	1
1787	1	1	1	0	0	0	349	1	0	1
1788	1	1	1	0	0	0	349	1	0	1
1789	1	1	1	0	0	0	349	1	0	1
1790	1	1	1	0	0	0	349	1	0	1
1791	1	1	1	0	0	0	349	0	1	0
1792	1	1	1	0	0	0	349	0	1	0
1793	1	1	1	0	0	0	349	0	1	0
1794	1	1	1	0	0	0	349	0	1	0
1795	1	1	1	0	0	0	349	0	1	0
1796	1	1	1	0	0	0	349	0	1	0
1797	1	1	1	0	0	0	349	0	1	0
1798	1	1	1	0	0	0	349	1	0	1
1799	1	1	1	0	0	0	349	1	0	1
1800	1	1	1	0	0	0	349	1	0	1
1801	1	1	1	0	0	0	349	1	0	1
1802	1	1	1	0	0	0	349	1	0	1
1803	1	1	1	0	0	0	349	1	0	1
1804	1	1	1	0	0	0	349	1	0	1
1805	1	1	1	0	0	0	349	0	1	0
1806	1	1	1	0	0	0	349	0	1	0
1807	1	1	1	0	0	0	349	0	1	0
1808	1	1	1	0	0	0	349	0	1	0
1809	1	1	1	0	0	0	349	0	1	0
1810	1	1	1	0	0	0	349	0	1	0
1811	1	1	1	0	0	0	349	0	1	0
1812	1	1	1	0	0	0	349	1	0	1
1813	1	1	1	0	0	0	349	1	0	1
1814	1	1	1	0	0	0	349	1	0	1
1815	1	1	1	0	0	0	349	1	0	1
1816	1	1	1	0	0	0	349	1	0	1
1817	1	1	1	0	0	0	349	1	0	1
1818	1	1	1	0	0	0	349	1	0	1
1819	1	1	1	0	0	0	349	0	1	0
1820	1	1	1	0	0	0	349	0	1	0
1821	1	1	1	0	0	0	349	0	1	0
1822	1	1	1	0	0	0	349	0	1	0
1823	1	1	1	0	0	0	349	0	1	0
1824	1	1	1	0	0	0	349	0	1	0
1825	1	1	1	0	0	0	349	0	1	0
1826	1	1	1	0	0	0	349	1	0	1
1827	1	1	1	0	0	0	349	1	0	1
1828	1	1	1	0	0	0	349	1	0	1
1829	1	1	1	0	0	0	349	1	0	1
1830	1	1	1	0	0	0	349	1	0	1
1831	1	1	1	0	0	0	349	1	0	1
1832	1	1	1	0	0	0	349	1	0	1
1833	1	1	1	0	0	0	349	0	1	0
1834	1	1	1	0	0	0	349	0	1	0
1835	1	1	1	0	0	0	349	0	1	0
1836	1	1	1	0	0	0	349	0	1	0
1837	1	1	1	0	0	0	349	0	1	0
1838	1	1	1	0	0	0	349	0	1	0
1839	1	1	1	0	0	0	349	0	1	0
1840	1	1	1	0	0	0	349	1	0	1
1841	1	1	1	0	0	0	349	1	0	1
1842	1	1	1	0	0	0	349	1	0	1
1843	1	1	1	0	0	0	349	1	0	1
1844	1	1	1	0	0	0	349	1	0	1
1845	1	1	1	0	0	0	349	1	0	1
1846	1	1	1	0	0	0	349	1	0	1
1847	1	1	1	0	0	0	349	0	1	0
1848	1	1	1	0	0	0	349	0	1	0
1849	1	1	1	0	0	0	349	0	1	0
1850	1	1	1	0	0	0	349	0	1	0
1851	1	1	1	0	0	0	349	0	1	0
1852	1	1	1	0	0	0	349	0	1	0
1853	1	1	1	0	0	0	349	0	1	0
1854	1	1	1	0	0	0	349	1	0	1
1855	1	1	1	0	0	0	349	1	0	1
1856	1	1	1	0	0	0	349	1	0	1
1857	1	1	1	0	0	0	349	1	0	1
1858	1	1	1	0	0	0	349	1	0	1
1859	1	1	1	0	0	0	349	1	0	1
1860	1	1	1	0	0	0	349	1	0	1
1861	1	1	1	0	0	0	349	0	1	0
1862	1	1	1	0	0	0	349	0	1	0
1863	1	1	1	0	0	0	349	0	1	0
1864	1	1	1	0	0	0	349	0	1	0
1865	1	1	1	0	0	0	349	0	1	0
1866	1	1	1	0	0	0	349	0	1	0
1867	1	1	1	0	0	0	349	0	1	0
1868	1	1	1	0	0	0	349	1	0	1
1869	1	1	1	0	0	0	349	1	0	1
1870	1	1	1	0	0	0	349	1	0	1
1871	1	1	1	0	0	0	349	1	0	1
1872	1	1	1	0	0	0	349	1	0	1
1873	1	1	1	0	0	0	349	1	0	1
1874	1	1	1	0	0	0	349	1	0	1
1875	1	1	1	0	0	0	349	0	1	0
1876	1	1	1	0	0	0	349	0	1	0
1877	1	1	1	0	0	0	349	0	1	0
1878	1	1	1	0	0	0	349	0	1	0
1879	1	1	1	0	0	0	349	0	1	0
1880	1	1	1	0	0	0	349	0	1	0
1881	1	1	1	0	0	0	349	0	1	0
1882	1	1	1	0	0	0	349	1	0	1
1883	1	1	1	0	0	0	349	1	0	1
1884	1	1	1	0	0	0	349	1	0	1
1885	1	1	1	0	0	0	349	1	0	1
1886	1	1	1	0	0	0	349	1	0	1
1887	1	1	1	0	0	0	349	1	0	1
1888	1	1	1	0	0	0	349	1	0	1
1889	1	1	1	0	0	0	349	0	1	0
1890	1	1	1	0	0	0	349	0	1	0
1891	1	1	1	0	0	0	349	0	1	0
1892	1	1	1	0	0	0	349	0	1	0
1893	1	1	1	0	0	0	349	0	1	0
1894	1	1	1	0	0	0	349	0	1	0
1895	1	1	1	0	0	0	349	0	1	0
1896	1	1	1	0	0	0	349	1	0	1
1897	1	1	1	0	0	0	349	1	0	1
1898	1	1	1	0	0	0	349	1	0	1
1899	1	1	1	0	0	0	349	1	0	1
1900	1	1	1	0	0	0	349	1	0	1
1901	1	1	1	0	0	0	349	1	0	1
1902	1	1	1	0	0	0	349	1	0	1
1903	1	1	1	0	0	0	349	0	1	0
1904	1	1	1	0	0	0	349	0	1	0
1905	1	1	1	0	0	0	349	0	1	0
1906	1	1	1	0	0	0	349	0	1	0
1907	1	1	1	0	0	0	349	0	1	0
1908	1	1	1	0	0	0	349	0	1	0
1909	1	1	1	0	0	0	349	0	1	0
1910	1	1	1	0	0	0	349	1	0	1
1911	1	1	1	0	0	0	349	1	0	1
1912	1	1	1	0	0	0	349	1	0	1
1913	1	1	1	0	0	0	349	1	0	1
1914	1	1	1	0	0	0	349	1	0	1
1915	1	1	1	0	0	0	349	1	0	1
1916	1	1	1	0	0	0	349	1	0	1
1917	1	1	1	0	0	0	349	0	1	0
1918	1	1	1	0	0	0	349	0	1	0
1919	1	1	1	0	0	0	349	0	1	0
1920	1	1	1	0	0	0	349	0	1	0
1921	1	1	1	0	0	0	349	0	1	0
1922	1	1	1	0	0	0	349	0	1	0
1923	1	1	1	0	0	0	349	0	1	0
1924	1	1	1	0	0	0	349	1	0	1
1925	1	1	1	0	0	0	349	1	0	1
1926	1	1	1	0	0	0	349	1	0	1
1927	1	1	1	0	0	0	349	1	0	1
1928	1	1	1	0	0	0	349	1	0	1
1929	1	1	1	0	0	0	349	1	0	1
1930	1	1	1	0	0	0	349	1	0	1
1931	1	1	1	0	0	0	349	0	1	0
1932	1	1	1	0	0	0	349	0	1	0
1933	1	1	1	0	0	0	349	0	1	0
1934	1	1	1	0	0	0	349	0	1	0
1935	1	1	1	0	0	0	349	0	1	0
1936	1	1	1	0	0	0	349	0	1	0
1937	1	1	1	0	0	0	349	0	1	0
1938	1	1	1	0	0	0	349	1	0	1
1939	1	1	1	0	0	0	349	1	0	1
1940	1	1	1	0	0	0	349	1	0	1
1941	1	1	1	0	0	0	349	1	0	1
1942	1	1	1	0	0	0	349	1	0	1
1943	1	1	1	0	0	0	349	1	0	1
1944	1	1	1	0	0	0	349	1	0	1
1945	1	1	1	0	0	0	349	0	1	0
1946	1	1	1	0	0	0	349	0	1	0
1947	1	1	1	0	0	0	349	0	1	0
1948	1	1	1	0	0	0	349	0	1	0
1949	1	1	1	0	0	0	349	0	1	0
1950	1	1	1	0	0	0	349	0	1	0
1951	1	1	1	0	0	0	349	0	1	0
1952	1	1	1	0	0	0	349	1	0	1
1953	1	1	1	0	0	0	349	1	0	1
1954	1	1	1	0	0	0	349	1	0	1
1955	1	1	1	0	0	0	349	1	0	1
1956	1	1	1	0	0	0	349	1	0	1
1957	1	1	1	0	0	0	349	1	0	1
1958	1	1	1	0	0	0	349	1	0	1
1959	1	1	1	0	0	0	349	0	1	0
1960	1	1	1	0	0	0	349	0	1	0
1961	1	1	1	0	0	0	349	0	1	0
1962	1	1	1	0	0	0	349	0	1	0
1963	1	1	1	0	0	0	349	0	1	0
1964	1	1	1	0	0	0	349	0	1	0
1965	1	1	1	0	0	0	349	0	1	0
1966	1	1	1	0	0	0	349	1	0	1
1967	1	1	1	0	0	0	349	1	0	1
1968	1	1	1	0	0	0	349	1	0	1
1969	1	1	1	0	0	0	349	1	0	1
1970	1	1	1	0	0	0	349	1	0	1
1971	1	1	1	0	0	0	349	1	0	1
1972	1	1	1	0	0	0	349	1	0	1
1973	1	1	1	0	0	0	349	0	1	0
1974	1	1	1	0	0	0	349	0	1	0
1975	1	1	1	0	0	0	349	0	1	0
1976	1	1	1	0	0	0	349	0	1	0
1977	1	1	1	0	0	0	349	0	1	0
1978	1	1	1	0	0	0	349	0	1	0
1979	1	1	1	0	0	0	349	0	1	0
1980	1	1	1	0	0	0	349	1	0	1
1981	1	1	1	0	0	0	349	1	0	1
1982	1	1	1	0	0	0	349	1	0	1
1983	1	1	1	0	0	0	349	1	0	1
1984	1	1	1	0	0	0	349	1	0	1
1985	1	1	1	0	0	0	349	1	0	1
1986	1	1	1	0	0	0	349	1	0	1
1987	1	1	1	0	0	0	349	0	1	0
1988	1	1	1	0	0	0	349	0	1	0
1989	1	1	1	0	0	0	349	0	1	0
1990	1	1	1	0	0	0	349	0	1	0
1991	1	1	1	0	0	0	349	0	1	0
1992	1	1	1	0	0	0	349	0	1	0
1993	1	1	1	0	0	0	349	0	1	0
1994	1	1	1	0	0	0	349	1	0	1
1995	1	1	1	0	0	0	349	1	0	1
1996	1	1	1	0	0	0	349	1	0	1
1997	1	1	1	0	0	0	349	1	0	1
1998	1	1	1	0	0	0	349	1	0	1
1999	1	1	1	0	0	0	349	1	0	1
2000	1	1	1	0	0	0	349	1	0	1
2001	1	1	1	0	0	0	349	0	1	0
2002	1	1	1	0	0	0	349	0	1	0
2003	1	1	1	0	0	0	349	0	1	0
2004	1	1	1	0	0	0	349	0	1	0
2005	1	1	1	0	0	0	349	0	1	0
2006	1	1	1	0	0	0	349	0	1	0
2007	1	1	1	0	0	0	349	0	1	0
2008	1	1	1	0	0	0	349	1	0	1
2009	1	1	1	0	0	0	349	1	0	1
2010	1	1	1	0	0	0	349	1	0	1
2011	1	1	1	0	0	0	349	1	0	1
2012	1	1	1	0	0	0	349	1	0	1
2013	1	1	1	0	0	0	349	1	0	1
2014	1	1	1	0	0	0	349	1	0	1
2015	1	1	1	0	0	0	349	0	1	0
2016	1	1	1	0	0	0	349	0	1	0
2017	1	1	1	0	0	0	349	0	1	0
2018	1	1	1	0	0	0	349	0	1	0
2019	1	1	1	0	0	0	349	0	1	0
2020	1	1	1	0	0	0	349	0	1	0
2021	1	1	1	0	0	0	349	0	1	0
2022	1	1	1	0	0	0	349	1	0	1
2023	1	1	1	0	0	0	349	1	0	1
2024	1	1	1	0	0	0	349	1	0	1
2025	1	1	1	0	0	0	349	1	0	1
2026	1	1	1	0	0	0	349	1	0	1
2027	1	1	1	0	0	0	349	1	0	1
2028	1	1	1	0	0	0	349	1	0	1
2029	1	1	1	0	0	0	349	0	1	0
2030	1	1	1	0	0	0	349	0	1	0
2031	1	1	1	0	0	0	349	0	1	0
2032	1	1	1	0	0	0	349	0	1	0
2033	1	1	1	0	0	0	349	0	1	0
2034	1	1	1	0	0	0	349	0	1	0
2035	1	1	1	0	0	0	349	0	1	0
2036	1	1	1	0	0	0	349	1	0	1
2037	1	1	1	0	0	0	349	1	0	1
2038	1	1	1	0	0	0	349	1	0	1
2039	1	1	1	0	0	0	349	1	0	1
2040	1	1	1	0	0	0	349	1	0	1
2041	1	1	1	0	0	0	349	1	0	1
2042	1	1	1	0	0	0	349	1	0	1
2043	1	1	1	0	0	0	349	0	1	0
2044	1	1	1	0	0	0	349	0	1	0
2045	1	1	1	0	0	0	349	0	1	0
2046	1	1	1	0	0	0	349	0	1	0
2047	1	1	1	0	0	0	349	0	1	0
2048	1	1	1	0	0	0	349	0	1	0
2049	1	1	1	0	0	0	349	0	1	0
2050	1	1	1	0	0	0	349	1	0	1
2051	1	1	1	0	0	0	349	1	0	1
2052	1	1	1	0	0	0	349	1	0	1
2053	1	1	1	0	0	0	349	1	0	1
2054	1	1	1	0	0	0	349	1	0	1
2055	1	1	1	0	0	0	349	1	0	1
2056	1	1	1	0	0	0	349	1	0	1
2057	1	1	1	0	0	0	349	0	1	0
2058	1	1	1	0	0	0	349	0	1	0
2064	1	1	1	0	0	0	349	1	0	1
2065	1	1	1	0	0	0	349	1	0	1
2083	1	1	1	0	0	0	349	0	1	0
2084	1	1	1	0	0	0	349	0	1	0
2085	1	1	1	0	0	0	349	0	1	0
2086	1	1	1	0	0	0	349	0	1	0
2087	1	1	1	0	0	0	349	0	1	0
2088	1	1	1	0	0	0	349	0	1	0
2089	1	1	1	0	0	0	349	0	1	0
2090	1	1	1	0	0	0	349	1	0	1
2091	1	1	1	0	0	0	349	1	0	1
2092	1	1	1	0	0	0	349	1	0	1
2093	1	1	1	0	0	0	349	1	0	1
2094	1	1	1	0	0	0	349	1	0	1
2095	1	1	1	0	0	0	349	1	0	1
2096	1	1	1	0	0	0	349	1	0	1
2097	1	1	1	0	0	0	349	0	1	0
2098	1	1	1	0	0	0	349	0	1	0
2099	1	1	1	0	0	0	349	0	1	0
2100	1	1	1	0	0	0	349	0	1	0
2101	1	1	1	0	0	0	349	0	1	0
2102	1	1	1	0	0	0	349	0	1	0
2103	1	1	1	0	0	0	349	0	1	0
2104	1	1	1	0	0	0	349	1	0	1
2105	1	1	1	0	0	0	349	1	0	1
2106	1	1	1	0	0	0	349	1	0	1
2107	1	1	1	0	0	0	349	1	0	1
2108	1	1	1	0	0	0	349	1	0	1
2109	1	1	1	0	0	0	349	1	0	1
2110	1	1	1	0	0	0	349	1	0	1
2111	1	1	1	0	0	0	349	0	1	0
2112	1	1	1	0	0	0	349	0	1	0
2113	1	1	1	0	0	0	349	0	1	0
2114	1	1	1	0	0	0	349	0	1	0
2115	1	1	1	0	0	0	349	0	1	0
2116	1	1	1	0	0	0	349	0	1	0
2117	1	1	1	0	0	0	349	0	1	0
2118	1	1	1	0	0	0	349	1	0	1
2119	1	1	1	0	0	0	349	1	0	1
2120	1	1	1	0	0	0	349	1	0	1
2121	1	1	1	0	0	0	349	1	0	1
2122	1	1	1	0	0	0	349	1	0	1
2123	1	1	1	0	0	0	349	1	0	1
2124	1	1	1	0	0	0	349	1	0	1
2125	1	1	1	0	0	0	349	0	1	0
2126	1	1	1	0	0	0	349	0	1	0
2127	1	1	1	0	0	0	349	0	1	0
2128	1	1	1	0	0	0	349	0	1	0
2132	1	1	1	0	0	0	349	1	0	1
2133	1	1	1	0	0	0	349	1	0	1
2134	1	1	1	0	0	0	349	1	0	1
2135	1	1	1	0	0	0	349	1	0	1
2140	1	1	1	0	0	0	349	0	1	0
2141	1	1	1	0	0	0	349	0	1	0
2142	1	1	1	0	0	0	349	0	1	0
2143	1	1	1	0	0	0	349	0	1	0
2144	1	1	1	0	0	0	349	0	1	0
2145	1	1	1	0	0	0	349	0	1	0
2146	1	1	1	0	0	0	349	0	1	0
2147	1	1	1	0	0	0	349	1	0	1
2148	1	1	1	0	0	0	349	1	0	1
2149	1	1	1	0	0	0	349	1	0	1
2150	1	1	1	0	0	0	349	1	0	1
2151	1	1	1	0	0	0	349	1	0	1
2152	1	1	1	0	0	0	349	1	0	1
2153	1	1	1	0	0	0	349	1	0	1
2154	1	1	1	0	0	0	349	0	1	0
2155	1	1	1	0	0	0	349	0	1	0
2161	1	1	1	0	0	0	349	1	0	1
2162	1	1	1	0	0	0	349	1	0	1
2166	1	1	1	0	0	0	349	0	1	0
2167	1	1	1	0	0	0	349	0	1	0
2168	1	1	1	0	0	0	349	0	1	0
2169	1	1	1	0	0	0	349	0	1	0
2173	1	1	1	0	0	0	349	1	0	1
2174	1	1	1	0	0	0	349	1	0	1
2175	1	1	1	0	0	0	349	1	0	1
2176	1	1	1	0	0	0	349	1	0	1
2237	1	1	1	0	0	0	349	0	1	0
2238	1	1	1	0	0	0	349	0	1	0
2239	1	1	1	0	0	0	349	0	1	0
2240	1	1	1	0	0	0	349	0	1	0
2241	1	1	1	0	0	0	349	0	1	0
2242	1	1	1	0	0	0	349	0	1	0
2243	1	1	1	0	0	0	349	0	1	0
2244	1	1	1	0	0	0	349	1	0	1
2245	1	1	1	0	0	0	349	1	0	1
2246	1	1	1	0	0	0	349	1	0	1
2247	1	1	1	0	0	0	349	1	0	1
2248	1	1	1	0	0	0	349	1	0	1
2249	1	1	1	0	0	0	349	1	0	1
2250	1	1	1	0	0	0	349	1	0	1
2251	1	1	1	0	0	0	349	0	1	0
2252	1	1	1	0	0	0	349	0	1	0
2253	1	1	1	0	0	0	349	0	1	0
2254	1	1	1	0	0	0	349	0	1	0
2258	1	1	1	0	0	0	349	1	0	1
2259	1	1	1	0	0	0	349	1	0	1
2260	1	1	1	0	0	0	349	1	0	1
2261	1	1	1	0	0	0	349	1	0	1
2334	1	1	1	0	0	0	349	0	1	0
2335	1	1	1	0	0	0	349	0	1	0
2336	1	1	1	0	0	0	349	0	1	0
2337	1	1	1	0	0	0	349	0	1	0
2341	1	1	1	0	0	0	349	1	0	1
2342	1	1	1	0	0	0	349	1	0	1
2343	1	1	1	0	0	0	349	1	0	1
2344	1	1	1	0	0	0	349	1	0	1
2417	1	1	1	0	0	0	349	0	1	0
2418	1	1	1	0	0	0	349	0	1	0
2419	1	1	1	0	0	0	349	0	1	0
2420	1	1	1	0	0	0	349	0	1	0
2421	1	1	1	0	0	0	349	0	1	0
2422	1	1	1	0	0	0	349	0	1	0
2423	1	1	1	0	0	0	349	0	1	0
2424	1	1	1	0	0	0	349	1	0	1
2425	1	1	1	0	0	0	349	1	0	1
2426	1	1	1	0	0	0	349	1	0	1
2427	1	1	1	0	0	0	349	1	0	1
2428	1	1	1	0	0	0	349	1	0	1
2429	1	1	1	0	0	0	349	1	0	1
2430	1	1	1	0	0	0	349	1	0	1
2431	1	1	1	0	0	0	349	0	1	0
2432	1	1	1	0	0	0	349	0	1	0
2433	1	1	1	0	0	0	349	0	1	0
2434	1	1	1	0	0	0	349	0	1	0
2438	1	1	1	0	0	0	349	1	0	1
2439	1	1	1	0	0	0	349	1	0	1
2440	1	1	1	0	0	0	349	1	0	1
2441	1	1	1	0	0	0	349	1	0	1
2514	1	1	1	0	0	0	349	0	1	0
2515	1	1	1	0	0	0	349	0	1	0
2516	1	1	1	0	0	0	349	0	1	0
2517	1	1	1	0	0	0	349	0	1	0
2521	1	1	1	0	0	0	349	1	0	1
2522	1	1	1	0	0	0	349	1	0	1
2523	1	1	1	0	0	0	349	1	0	1
2524	1	1	1	0	0	0	349	1	0	1
2597	1	1	1	0	0	0	349	0	1	0
2598	1	1	1	0	0	0	349	0	1	0
2599	1	1	1	0	0	0	349	0	1	0
2600	1	1	1	0	0	0	349	0	1	0
2601	1	1	1	0	0	0	349	0	1	0
2602	1	1	1	0	0	0	349	0	1	0
2603	1	1	1	0	0	0	349	0	1	0
2604	1	1	1	0	0	0	349	1	0	1
2605	1	1	1	0	0	0	349	1	0	1
2606	1	1	1	0	0	0	349	1	0	1
2607	1	1	1	0	0	0	349	1	0	1
2608	1	1	1	0	0	0	349	1	0	1
2609	1	1	1	0	0	0	349	1	0	1
2610	1	1	1	0	0	0	349	1	0	1
2611	1	1	1	0	0	0	349	0	1	0
2612	1	1	1	0	0	0	349	0	1	0
2613	1	1	1	0	0	0	349	0	1	0
2614	1	1	1	0	0	0	349	0	1	0
2618	1	1	1	0	0	0	349	1	0	1
2619	1	1	1	0	0	0	349	1	0	1
2620	1	1	1	0	0	0	349	1	0	1
2621	1	1	1	0	0	0	349	1	0	1
2694	1	1	1	0	0	0	349	0	1	0
2695	1	1	1	0	0	0	349	0	1	0
2696	1	1	1	0	0	0	349	0	1	0
2697	1	1	1	0	0	0	349	0	1	0
2701	1	1	1	0	0	0	349	1	0	1
2702	1	1	1	0	0	0	349	1	0	1
2703	1	1	1	0	0	0	349	1	0	1
2704	1	1	1	0	0	0	349	1	0	1
2777	1	1	1	0	0	0	349	0	1	0
2778	1	1	1	0	0	0	349	0	1	0
2779	1	1	1	0	0	0	349	0	1	0
2780	1	1	1	0	0	0	349	0	1	0
2781	1	1	1	0	0	0	349	0	1	0
2782	1	1	1	0	0	0	349	0	1	0
2783	1	1	1	0	0	0	349	0	1	0
2784	1	1	1	0	0	0	349	1	0	1
2785	1	1	1	0	0	0	349	1	0	1
2786	1	1	1	0	0	0	349	1	0	1
2787	1	1	1	0	0	0	349	1	0	1
2788	1	1	1	0	0	0	349	1	0	1
2789	1	1	1	0	0	0	349	1	0	1
2790	1	1	1	0	0	0	349	1	0	1
2791	1	1	1	0	0	0	349	0	1	0
2792	1	1	1	0	0	0	349	0	1	0
2793	1	1	1	0	0	0	349	0	1	0
2794	1	1	1	0	0	0	349	0	1	0
2798	1	1	1	0	0	0	349	1	0	1
2799	1	1	1	0	0	0	349	1	0	1
2800	1	1	1	0	0	0	349	1	0	1
2801	1	1	1	0	0	0	349	1	0	1
2874	1	1	1	0	0	0	349	0	1	0
2875	1	1	1	0	0	0	349	0	1	0
2876	1	1	1	0	0	0	349	0	1	0
2877	1	1	1	0	0	0	349	0	1	0
2881	1	1	1	0	0	0	349	1	0	1
2882	1	1	1	0	0	0	349	1	0	1
2883	1	1	1	0	0	0	349	1	0	1
2884	1	1	1	0	0	0	349	1	0	1
2957	1	1	1	0	0	0	349	0	1	0
2958	1	1	1	0	0	0	349	0	1	0
2959	1	1	1	0	0	0	349	0	1	0
2960	1	1	1	0	0	0	349	0	1	0
2961	1	1	1	0	0	0	349	0	1	0
2962	1	1	1	0	0	0	349	0	1	0
2963	1	1	1	0	0	0	349	0	1	0
2964	1	1	1	0	0	0	349	1	0	1
2965	1	1	1	0	0	0	349	1	0	1
2966	1	1	1	0	0	0	349	1	0	1
2967	1	1	1	0	0	0	349	1	0	1
2968	1	1	1	0	0	0	349	1	0	1
2969	1	1	1	0	0	0	349	1	0	1
2970	1	1	1	0	0	0	349	1	0	1
2971	1	1	1	0	0	0	349	0	1	0
2972	1	1	1	0	0	0	349	0	1	0
2973	1	1	1	0	0	0	349	0	1	0
2974	1	1	1	0	0	0	349	0	1	0
2975	1	1	1	0	0	0	349	0	1	0
2978	1	1	1	0	0	0	349	1	0	1
2979	1	1	1	0	0	0	349	1	0	1
2980	1	1	1	0	0	0	349	1	0	1
2981	1	1	1	0	0	0	349	1	0	1
2982	1	1	1	0	0	0	349	1	0	1
